node,centrality,betweenness,closeness,pagerank
1977200652,0.0019940179461615153,0.0005347175082318063,0.2527979073532092,0.0002343839433487329
14188622,0.005649717514124294,0.00029437567890472295,0.24834521658356512,0.0001642011976576923
1974575185,0.0009970089730807576,6.6327318281561944e-06,0.19172693231882126,0.00021397820844931063
2680553557,0.01561980724493187,0.0009255607534673105,0.29272279167452736,0.0004649529608438616
2803851354,0.002991026919242273,0.00027875742062304754,0.22281987136186915,0.00011503154139159756
3345342556,0.013958125623130608,0.0002782488028667457,0.269787896194391,0.00048730095874759973
2400034909,0.00033233632436025255,0.0,0.00033233632436025255,9.972665471378879e-05
1977516128,0.00033233632436025255,0.0,0.0,0.00012858940966875237
25485409,0.003988035892323031,0.00032194141245248846,0.2613943291805998,0.00018448652061483386
2480136290,0.01694915254237288,0.0005653458837246113,0.29236062304888616,0.0004167416560058233
4106698851,0.0013293452974410102,0.0,0.0,0.0001468904660251237
116531304,0.005649717514124294,7.073852867776247e-05,0.2751679459438279,0.00020698085504139088
260472941,0.08507809903622465,0.004840017163589574,0.31107516679843633,0.0013989684918833392
742981742,0.005649717514124294,0.00018231805643170444,0.28633804735445284,0.00021106376697109644
260800626,0.004652708541043536,0.00028037773416348093,0.2535412806644444,0.00013584443697915803
30122100,0.009970089730807576,3.385376189585962e-05,0.28427124641114254,0.0002921369896141755
89759867,0.003988035892323031,3.463678114592393e-05,0.18953316509265067,0.0009151961105751099
384278652,0.0006646726487205051,0.00027764666991932004,0.00033233632436025255,0.00011510864642350775
1270063232,0.04021269524759056,0.0006488313874193354,0.28927372435104787,0.0005786021183872582
2982379650,0.010634762379528082,3.854510831376776e-05,0.29213472239748073,0.0002923855544262581
4179920235,0.005649717514124294,5.1770953081940005e-06,0.2332392089616407,0.00019843206675838017
374399109,0.002991026919242273,0.00042444466710681673,0.24955825592529343,0.00016978882210295676
42991757,0.029245596543702224,0.0004971479476127668,0.3064856985463842,0.00045902441615342166
212230293,0.005317381189764041,1.2772351938163134e-05,0.2479868540776725,0.00014789943717152451
47382678,0.004320372216683284,0.0003555495777165992,0.23591710827830997,0.0001115448522317348
17973402,0.042871385842472576,0.0015583577065140723,0.2936321510770577,0.0005073388786660369
330801307,0.005649717514124294,0.0004612272756618174,0.2369520918317997,0.00021829686180597276
19251226,0.012628780325689596,0.0006459286409800687,0.2878203088663364,0.00034482828865642134
884424865,0.025589896975739445,0.0004165770941012583,0.2889641988129162,0.0004086977667967888
1519116451,0.007311399135925556,0.00035970167766255354,0.2765365401746778,0.0002563254819430586
3246669992,0.00033233632436025255,0.0,0.00033233632436025255,9.972665471378879e-05
14164137,0.012628780325689596,0.0001961169242693055,0.29774827352876004,0.0002008011583091534
112255149,0.004320372216683284,1.5622200638943814e-05,0.25747804258159873,0.00015869513863374905
2984231087,0.01661681621801263,0.0003036336375874835,0.2725495658353659,0.0005023706318389211
2508374192,0.003655699567962778,3.6654684657923446e-05,0.22411426065608747,0.00011999288034977994
17498291,0.01927550681289465,0.00045270152930779065,0.28072524333740684,0.0004821315522155489
167534772,0.00033233632436025255,0.0,0.0,0.00010190467667342498
14921758,0.013293452974410102,0.0006120320219524081,0.2886553349571076,0.0003043780699080561
2943436148,0.003655699567962778,0.00011190665355248674,0.27964553086303223,0.00024210504789475503
17285310,0.03323363243602526,0.0006773559099485829,0.30549511774953103,0.00041690777598872336
97640639,0.002991026919242273,9.225363497401309e-05,0.1985092710946233,0.0005039253943697546
1948680224,0.011631771352608839,0.0,0.0,0.0010902269861171683
139460805,0.0026586905948820204,0.0008181351336062737,0.18959019041561506,0.00018181088202992937
40272074,0.002326354270521768,3.4471054920345346e-05,0.19110430536131195,0.00010977804102196351
35160268,0.0006646726487205051,0.0,0.2160955405388772,0.00011843998481602836
31137997,0.0016616816218012627,0.0,0.0,0.0001817330466004971
523608270,0.0033233632436025255,1.5627080338796426e-06,0.26417045676831996,0.00013403734152010136
1473391309,0.0033233632436025255,2.7653115727245347e-05,0.22936226506116209,0.0002515082298448053
1054892244,0.009637753406447324,0.0006531576857235933,0.2717268633942932,0.0002755654554225055
520207054,0.004985044865403788,7.303231418296686e-06,0.27714466920306374,0.00019498734102616722
47956182,0.01561980724493187,5.606938898059131e-05,0.2906078076301457,0.000286050875840598
1539473623,0.003988035892323031,0.0,0.23675613984918628,9.972665471378879e-05
3227779288,0.0009970089730807576,0.0,0.18455567593811362,0.0001236225129513055
123355357,0.002991026919242273,2.525633266377651e-05,0.2568483408470242,0.00020138142672613591
3236159710,0.0016616816218012627,4.561417065924819e-08,0.21938073443589393,0.00011349356377275251
4471028232,0.006979062811565304,0.00028272903357925847,0.2709479416130282,0.0001063033471005791
73433318,0.003655699567962778,1.8955941080522451e-06,0.23859696940983185,0.00013297121492738347
463257833,0.03423064140910601,0.001017795692658282,0.30990226043181934,0.0007061144434458503
1972052202,0.0026586905948820204,0.00038326408116638543,0.1930784625208304,0.0002988411926498605
2877612273,0.005982053838484546,0.0017387627316085487,0.2551840967378642,0.00017290778186193105
529039604,0.0006646726487205051,0.0,0.0,0.00010491097367384615
3290023294,0.0196078431372549,0.00030405158338452147,0.30231949282489967,0.0004026301997194602
2655584503,0.016284479893652375,0.00018774573787518604,0.2867289228930832,0.0003154442078224134
333848618,0.0009970089730807576,0.0,0.20021222078310716,0.00016403200498340157
110969086,0.003655699567962778,0.00032800929949690247,0.22295126649771174,0.000353843479381422
254517504,0.0013293452974410102,1.0196750583090191e-06,0.2505173321805059,0.00011579137134772837
2387629440,0.005317381189764041,3.6397957625060206e-05,0.265208163388622,0.00025541362327683944
188489986,0.008308408109006314,0.00029356499133088783,0.25782921285244104,0.00023021815175893425
1675124996,0.01661681621801263,9.686375694357969e-05,0.2662540547371969,0.0003301375563821422
3064439045,0.03456297773346627,0.0005574451472899731,0.3005411428671062,0.000562444043284882
2653905158,0.0013293452974410102,0.0,0.2329230887917814,0.00010260522647103662
2842117505,0.030574941841143233,0.00030170589558792575,0.30421689549953296,0.0005772580470383089
1969782828,0.002326354270521768,0.0005364163335727373,0.19242752384585834,0.00027840020141414414
40608011,0.029577932868062477,0.0005012152956727248,0.29699980968328327,0.0007132856030786437
3242819852,0.005317381189764041,0.0,0.0,0.0003965199414143957
2467520784,0.025922233300099698,0.002575036500981438,0.29468492418302383,0.0007508336222050918
285229333,0.05782652043868394,0.00253525219213007,0.31475254556012283,0.0009442274061597625
1974305046,0.0033233632436025255,0.00018988358506042183,0.19269582585313158,0.0005266196015256931
3411158404,0.0019940179461615153,1.1043198673960164e-06,0.22767719964279148,0.00013000825409265052
1973502234,0.004985044865403788,0.0008071058340794356,0.2535444947209653,0.0002046376505051286
2515329308,0.006979062811565304,0.0002984747707705068,0.25747804258159873,0.0001996223744574722
3162808605,0.0019940179461615153,0.00024793719534956454,0.26398697763791784,0.000153161501447044
385081631,0.0026586905948820204,0.0,0.0,0.0005188110906108792
283140385,0.01994017946161515,0.0,0.0,0.0008729031064292189
17623773,0.009970089730807576,0.0007367988360940433,0.25048413788712043,0.00017003823385858851
50405680,0.005649717514124294,0.0,0.0,0.0002340473924075398
19759409,0.004985044865403788,1.2903485278421703e-06,0.2277594926065178,0.00012283397928660939
3430408498,0.0013293452974410102,0.00026361518282033345,0.22623364474477803,0.0002431577949354658
234365235,0.0009970089730807576,8.924387500694448e-07,0.22773205500952873,0.00012495661450872707
337797430,0.0013293452974410102,6.584798100013926e-08,0.23451231716091028,0.00010767511236964578
1900519735,0.0016616816218012627,0.0001441965474734191,0.1931372024829822,0.0001720328032601561
2950770890,0.0009970089730807576,0.0,0.0,0.00010311408181949602
2900173115,0.01694915254237288,0.0006556429942718807,0.289096771468741,0.000431183566674477
67412285,0.003655699567962778,0.0002810133179255558,0.26986492343099183,0.00013614859040997883
69574976,0.02625456962445995,0.00023639096690545724,0.31158789989024194,0.00030710687344866693
4490977600,0.0006646726487205051,2.1607943159327227e-05,0.2487373406097497,0.00012786800454256335
47702338,0.04852110335659687,0.0007249307955237821,0.3124117978241775,0.0008551808985798442
2828992835,0.03821867730142904,0.0,0.0,0.0019507232074092511
1449566534,0.005649717514124294,0.00030372876068970195,0.27168781095632333,0.0003596415637192078
228743905,0.0013293452974410102,0.0,0.0,0.00013054083739650135
3432448330,0.00033233632436025255,0.0,0.00033233632436025255,9.972665471378879e-05
13500752,0.0009970089730807576,0.0,0.23067414840741532,9.972665471378879e-05
15286612,0.0019940179461615153,1.250945409033279e-05,0.2506834357027049,0.0002442697258109624
1973354838,0.0019940179461615153,1.5377420802435654e-05,0.1560117348182755,0.0004960651288219395
3223847255,0.008640744433366567,0.0,0.0,0.0003710353518474481
2515116383,0.004985044865403788,2.110827184239545e-05,0.22941793551384682,0.00021408131315221678
2759598433,0.0019940179461615153,0.0,0.25082717290701584,9.972665471378879e-05
1970061667,0.00033233632436025255,0.0,0.0,0.0001294512347529263
2884247914,0.006979062811565304,1.7676692873730122e-05,0.24929497410445703,0.00021638719113021922
1969684843,0.002991026919242273,0.00028247640563618196,0.15548824265118133,0.0002797811523898398
1137295724,0.004985044865403788,3.7890151388450286e-06,0.26955707808842116,0.00016174889134740978
20222744,0.060485211033565967,0.003128170954673297,0.31107516679843633,0.000904831366000935
3384519400,0.02991026919242273,0.0005056340155425116,0.30251300826277766,0.0006592773490262386
245621107,0.00033233632436025255,0.0,0.0,0.00011521581487153174
2423931254,0.06713193752077101,0.0028453175587537477,0.31851790878417824,0.00020571288833836498
946086266,0.004652708541043536,8.580526992910198e-06,0.2616838024133579,0.00016560305216106652
2575073660,0.002326354270521768,1.0620001133422621e-06,0.24152341748231734,0.00011503030945991271
846701946,0.0026586905948820204,2.82813529187503e-06,0.19884335633050362,0.00013925757530752801
2688524677,0.010967098703888335,0.001271230895570011,0.29092086621023355,0.0004478093972337451
1971347852,0.0033233632436025255,0.0002275220969554634,0.19448807625860626,0.00032033224883503157
2804736399,0.005317381189764041,2.8034656511790426e-05,0.2616838024133579,0.00020381355442117185
75800977,0.002991026919242273,3.731627596452628e-07,0.26244672895100624,0.00013663548343788333
2367320131,0.029577932868062477,0.0,0.0,0.0013080473518116544
577282452,0.026919242273180457,0.00039280098564533337,0.3078833531977358,0.0004848737324456669
2297053591,0.1106679960119641,0.003973935227944746,0.32813813376741846,0.0021987070046751863
3397090031,0.0006646726487205051,1.0242142271819949e-05,0.2487373406097497,0.00010190467667342498
1976959388,0.0019940179461615153,1.6486076640056187e-05,0.1927381979328452,0.00020786757626407382
1978057117,0.0016616816218012627,0.0,0.2541180800758961,9.972665471378879e-05
931791266,0.0006646726487205051,0.0,0.0,0.00011686326522102488
2981403377,0.014622798271851112,4.3356193300707787e-05,0.2464029964330159,0.0004083566700630995
1289019816,0.00033233632436025255,0.0,0.25052825281218494,9.972665471378879e-05
18758995,0.023928215353938184,0.00019638785206494696,0.299446188600364,0.00025228635345872356
3176956332,0.0026586905948820204,0.0,0.2239040668920261,9.972665471378879e-05
3263185327,0.0009970089730807576,0.0,0.26325161614548775,9.972665471378879e-05
255623240,0.004985044865403788,0.00011599840431606889,0.2441751212392273,0.00017624181942327828
531300787,0.0006646726487205051,0.0,0.0,0.0001265832040497025
21591454,0.008640744433366567,4.806959476925368e-06,0.2632507712900847,0.0001366191046192379
2709250490,0.03256895978730475,0.0,0.0,0.0016301144951416204
2152669634,0.002991026919242273,3.503900554423356e-06,0.23144022877498746,0.0001403957881010379
758620615,0.0006646726487205051,2.2096830077144453e-08,0.00033233632436025255,0.00010530034646339522
244359625,0.003988035892323031,1.1424915469293922e-06,0.24254603395356658,0.00015825439035518847
2933572042,0.007643735460285808,0.0002722196648663349,0.27923246508627736,0.00026927704716298066
1828217294,0.0026586905948820204,8.90076693861842e-06,0.26424430928628706,0.00018743665220861185
2547253711,0.0016616816218012627,0.00027292267256932644,0.19993694221407696,0.000323636113932281
1306894802,0.012296444001329345,0.00033074242604805407,0.2723532327667624,0.0003044823667010004
4473471443,0.0006646726487205051,0.0,0.22748459363203327,9.972665471378879e-05
98189793,0.01827849783981389,0.0003331015402665182,0.2851287765662289,0.0005688437037267874
126157284,0.009305417082087071,1.898158448216763e-05,0.2833763736522407,0.0001874769455888909
214409701,0.0006646726487205051,0.0,0.2488477397392635,9.972665471378879e-05
2544411110,0.0009970089730807576,0.0,0.17003092180554935,0.00010190467667342498
32981486,0.006314390162844798,4.494286045040759e-05,0.27800055715207317,0.00018555941005733823
262914545,0.00033233632436025255,0.0,0.0,0.00014208551553326126
1976762875,0.002991026919242273,0.0005729534421052955,0.1933277858681045,0.00039771514108011106
618840573,0.016284479893652375,7.042974284790252e-05,0.28439954695864267,0.000314981560536705
2734374997,0.0009970089730807576,0.0,0.00033233632436025255,0.000707015099825787
270035712,0.002326354270521768,2.1170911228197197e-06,0.2509163510265593,0.00014205022236553724
16204291,0.005317381189764041,1.7510779853692477e-05,0.2592790822430528,0.0001554288775624477
66626052,0.0009970089730807576,0.0002770831283684545,0.2050329488757156,0.00011248645296726039
89760262,0.017281488866733134,0.00022025806281585915,0.28085036229892996,0.0005058215988651419
133448201,0.00033233632436025255,0.0,0.0,0.00010628101063118238
2856739338,0.0013293452974410102,3.2325929389764705e-05,0.21968666921953492,0.00015813177431070737
12935692,0.03954802259887005,0.0009008228046032179,0.3058905806851291,0.0003234663059380854
155943437,0.0033233632436025255,0.0,0.0,0.00015381466119827192
861141763,0.0016616816218012627,0.0,0.0,0.00014077478629723677
38027796,0.00033233632436025255,0.0,0.0,0.00010212822746343098
2704548373,0.00033233632436025255,0.0,0.0,0.00010546599246653478
16450071,0.08773678963110668,0.002194996270213931,0.3308372048712107,0.00029348816951757907
2477181438,0.021269524759056163,0.000204082607619228,0.30188498700640337,0.00039501129317083696
165388829,0.003988035892323031,0.0,0.0,0.00023169600848038508
174473760,0.0019940179461615153,4.4847550578197897e-07,0.22384887964879785,0.0001276165243946145
115229218,0.008640744433366567,2.2440632620281784e-05,0.27428958047505775,0.00022294483366284827
3241283676,0.03256895978730475,0.0006320087570347221,0.3080840594253745,0.0007306769731029905
26493482,0.07510800930541707,0.0,0.0,0.0034719041364327085
3379015497,0.0019940179461615153,2.6893836933129754e-06,0.2228986898519158,0.00014940208484632162
622117429,0.002326354270521768,0.0,0.0,0.00018366056582148357
92606559,0.00033233632436025255,0.0,0.0,0.00010760001906232732
315089469,0.0033233632436025255,7.929441851850674e-06,0.2665168177969967,0.000205295268780879
260847029,0.0019940179461615153,2.453925192891631e-06,0.1985301185291008,0.00012233860842372172
53223520,0.06912595546693254,0.0020570571732982557,0.2953294467480234,0.0015158132446033957
2496004674,0.0013293452974410102,0.00027785682850333,0.19021974125921692,0.00018330726934591657
44917315,0.0019940179461615153,0.0005272303656406673,0.26050343813919064,0.0002805470089938298
1974796868,0.0013293452974410102,0.0003954227742305005,0.24878229654669567,0.00023469081444420093
14221895,0.005982053838484546,0.001024220293826019,0.2527615708830188,0.00018869983872330166
718709324,0.0016616816218012627,1.8919516612371865e-07,0.24867190063589814,0.00015856967622883267
2817270349,0.003988035892323031,3.355366877268319e-05,0.2678764047944024,0.00015456475928462532
17490510,0.037554004652708535,0.003933084401801545,0.2891409893903484,0.0013228753821164056
4439245393,0.01429046194749086,0.00017721051643792432,0.23457051602358825,0.0005113999040587565
288916054,0.004652708541043536,6.05127294262011e-06,0.23811610890969864,0.0001570442790902068
489636440,0.018610834164174143,0.00034190039077549716,0.2820235400021032,0.00016636435095128573
243606107,0.0019940179461615153,6.409199486458963e-06,0.22593567451106703,0.0001527639326615605
537268325,0.0019940179461615153,7.503257062303843e-06,0.23772683458678293,0.00013303260793248302
393421408,0.009305417082087071,0.0,0.0,0.0004386677588809592
265069157,0.0016616816218012627,1.6125165282220157e-07,0.2144773983020306,0.00010476641324251794
387277416,0.0026586905948820204,2.2338838961074825e-06,0.24678425733269801,0.00011913203290218221
3147989614,0.006979062811565304,0.00015877006316508013,0.2725495658353659,0.00021483029067294177
817119859,0.002991026919242273,0.00026492502782235797,0.2358288159473675,0.00013261333549075642
17449590,0.004985044865403788,0.0,0.0,0.00015517872207553555
2773863188,0.0016616816218012627,0.0,0.00033233632436025255,0.00012593874185472712
132121210,0.006646726487205051,1.8853396047605305e-05,0.25782921285244104,0.000223932014586152
1023025789,0.0009970089730807576,1.770459681057791e-06,0.22596268092685845,0.00010584255236054171
1949391637,0.36889332003988035,0.15642072927218972,0.3622157096443951,0.023998120087582044
633266819,0.0013293452974410102,1.6015693195446225e-07,0.20368535595669623,0.00010808071647207622
296163002,0.009305417082087071,8.592051868749542e-05,0.2642073778664008,0.00022569500630598935
3308937866,0.009637753406447324,8.735051597079369e-05,0.2762132946572323,0.00025791809277315677
3432465035,0.0006646726487205051,0.0,0.22607113935208753,9.972665471378879e-05
428908653,0.0033233632436025255,0.0022948447043863235,0.19442597846694412,0.0001809131274843213
209734424,0.004320372216683284,4.084866237358645e-05,0.2398076606157678,0.00015396605073459538
197976724,0.015287470920571616,0.0016332429213366357,0.2963479837959081,0.0002901972378676221
63349397,0.0013293452974410102,5.7521265050494934e-08,0.2162933396606519,0.00011052352394535535
153320217,0.0019940179461615153,0.0003139517164618073,0.0014955134596211365,0.00015332845538634714
506872472,0.00033233632436025255,0.0,0.22601712641710914,9.972665471378879e-05
78276036,0.006979062811565304,0.0002630836197600835,0.2584637392171312,0.00023819357399881952
113296029,0.0016616816218012627,0.0,0.0,0.0002018323679005848
619086497,0.012628780325689596,4.305289262839638e-05,0.2690583245992169,0.00024373035013552357
3402924707,0.002991026919242273,0.0003335585342234222,0.24955825592529343,0.00027329520025996313
2565833382,0.0006646726487205051,0.0,0.24878229654669567,0.00016922227058673462
3246719090,0.00033233632436025255,0.0,0.00033233632436025255,9.972665471378879e-05
871334575,0.004320372216683284,5.670635431318836e-05,0.24598617939285594,0.0002326698066484198
1969996464,0.0016616816218012627,1.4915360302072506e-06,0.19181712725951147,0.00015525549019226688
2838274745,0.002326354270521768,3.396656736842572e-07,0.2438915996173523,0.00010617171017086135
2979480251,0.002991026919242273,9.137995696762264e-06,0.2633241104100986,0.00020703817750872543
95257276,0.005317381189764041,1.8346379818743873e-05,0.2536433367280421,0.00016602316064835666
226029800,0.009305417082087071,7.178891263015414e-05,0.260997347595485,0.0002046531671738166
22282942,0.006979062811565304,0.0005479186634244819,0.22398149154432437,0.00025038615275972876
452592320,0.00033233632436025255,0.0,0.21632624802625436,9.972665471378879e-05
1323115201,0.0790960451977401,0.0017911636127097702,0.3193249642963003,0.001353949533315949
304521922,0.024260551678298437,0.00045190406067273565,0.29186410199692725,0.00022831475012846802
20292293,0.002326354270521768,0.0005555015651137868,0.2119762041527358,0.0003626635629318535
2437792460,0.03323363243602526,0.0017417959377138237,0.2978420968385218,0.0004864437372586568
1970742734,0.004320372216683284,1.9361470496761427e-05,0.15714636561695386,0.00047764703847168985
3201434331,0.009970089730807576,6.0446327120049964e-05,0.2610694363532796,0.00021216153624649953
867304158,0.02359587902957793,0.00022253631298296586,0.2851717889024133,0.00038523971789742906
44442335,0.006314390162844798,0.0,0.0,0.00022752512790106324
392192736,0.002991026919242273,4.293778670101604e-06,0.19174396882382572,0.00018104339446453843
21127905,0.006979062811565304,0.0017814463914138988,0.2550807972789229,0.0002007802260441168
3161752290,0.007311399135925556,3.959444159765105e-05,0.2681804211425873,0.0002656243751051261
2794201829,0.00033233632436025255,0.0,0.0,0.00010079934348069806
1973568230,0.002991026919242273,0.00026490661015747275,0.25272076341907784,0.00012645542494821142
2164417256,0.0006646726487205051,5.677038554066545e-07,0.20198779662721422,0.00011403705355654244
59540201,0.009637753406447324,3.5451697985890626e-05,0.2600280314489818,0.00022382249157025703
15123183,0.003988035892323031,0.0001507390631630428,0.19127833538744285,0.0002927175156670133
1969464049,0.0006646726487205051,0.0,0.19203325406362307,9.972665471378879e-05
275030772,0.0009970089730807576,7.855083709971783e-08,0.18802504362781955,0.00012369754071938943
3121259254,0.0016616816218012627,7.266457583060963e-07,0.2499211777675962,0.0001405445209592372
2572600055,0.002991026919242273,5.302853103861493e-07,0.21907565055442085,0.00018795101531828413
1276126676,0.012628780325689596,0.00037253219023964583,0.28240271715478005,0.0004063977019581345
270958410,0.013293452974410102,0.0007227673584860116,0.2680663341795374,0.00038333929065832435
1900479230,0.002326354270521768,0.0001417106540897404,0.25214720488897957,0.00020436224722696663
114696320,0.004320372216683284,0.0014972458866354416,0.19125898306698683,0.0003594961456343637
1435730690,0.06912595546693254,0.0025829689292530935,0.31970299148217446,0.0013226209954130988
48485846,0.002326354270521768,7.954799182417887e-06,0.2655061500890587,0.00014459709431913217
254714630,0.011299435028248588,0.0010268288373020526,0.26483661930990443,0.00033069224315297686
16950025,0.002326354270521768,6.696697993254412e-06,0.27025072031938496,0.00010763842282041354
4210180877,0.01994017946161515,0.00030614419934208006,0.28834713066413936,0.0005160735772205409
1354801934,0.0033233632436025255,1.0315215749811548e-06,0.232122272671181,0.00013505105224523377
2675877336,0.00033233632436025255,0.0,0.0,0.00011266181355535008
338301059,0.007311399135925556,1.8949302777878803e-05,0.24211114096235883,0.0001931228542132015
4180886293,0.002326354270521768,3.650590828605075e-06,0.25422320987548386,0.0001259193050066235
143557400,0.002991026919242273,0.00021214017512587047,0.24972308964783327,0.00021856506388710125
1357931292,0.00033233632436025255,0.0,0.24878229654669567,9.972665471378879e-05
3289989917,0.007976071784646061,1.653126852190325e-05,0.26944181708011655,0.00012962165324371816
82617123,0.0009970089730807576,1.0500374170901488e-05,0.24959120525932105,0.0001441095136400855
3065996068,0.05350614822200066,0.0014506773300849369,0.3072328601713144,0.0011402947695260091
359572266,0.05317381189764041,0.0,0.0,0.0017877003600030364
24036140,0.020604852110335657,7.31609109738161e-05,0.2773072889297488,0.0002502563380599279
3366246233,0.018943170488534396,0.0009911144453622937,0.2906078076301457,0.0005386977145852608
18629425,0.003655699567962778,1.2943012535188212e-05,0.26844700207811667,0.0001562945091769924
3412263731,0.004320372216683284,0.0006838443248088576,0.25371141976031375,0.0002311526808267352
2154693428,0.0196078431372549,0.00022853996238824767,0.29602314259851203,0.0005044451238761912
1895278046,0.003655699567962778,3.0871884648649036e-06,0.25649983563556283,0.00012877888385138368
1167074108,0.0013293452974410102,1.8301420619894226e-06,0.2260437389255169,0.00013526243594215838
126354240,0.0016616816218012627,0.00026350469866994754,0.21254636957164577,0.00015621174226589695
1329922886,0.05583250249252243,0.0014862399417419176,0.3124117978241775,0.0009071028964438274
246866759,0.032236623462944494,0.0009413861865636274,0.27365428324176283,0.001071933977193004
119366477,0.006646726487205051,9.438277934056816e-05,0.2828675428152174,0.0001953619677052243
2685297487,0.004985044865403788,1.8635478759409867e-05,0.23689270534261878,0.00024826838571192535
252715856,0.003655699567962778,0.000557811309352167,0.2283923871733838,0.00013401305561629295
1976025944,0.0026586905948820204,1.4489382522251999e-05,0.15592389828789266,0.0004340315561765209
91608548,0.046527085410435355,0.0005443210335381233,0.312928950278778,0.0008644960084689538
15221598,0.0721169823861748,0.0030723884130977944,0.32464430510631936,0.0012884388194851167
1017796069,0.004985044865403788,0.0,0.0,0.00021854096978333838
80569187,0.009305417082087071,0.0003601684577817878,0.2207384153005719,0.00042019310602149634
2234680164,0.0009970089730807576,2.54100512305174e-07,0.2611415649446191,0.00010570246182188381
85001062,0.030907278165503486,5.1699351683214615e-05,0.3005411428671062,0.00014003526086654754
1215996775,0.005982053838484546,0.0003110228448549136,0.2562564441689166,0.000267497081253905
7070572,0.0013293452974410102,0.0,0.2286115714400218,9.972665471378879e-05
414499693,0.0033233632436025255,8.158094712270731e-06,0.2546684344111677,0.0001504434284506326
94569326,0.0013293452974410102,6.9163026820658585e-09,0.25185235659926697,0.00010638661887344999
3305726831,0.0016616816218012627,8.168712552575105e-07,0.2510163044262512,0.0001419906253592192
2175779702,0.0013293452974410102,0.0,0.25491637904036923,9.972665471378879e-05
910099321,0.009970089730807576,4.562386682937949e-05,0.27952148286767675,0.0002764885413242356
23667578,0.004320372216683284,2.833612663354329e-06,0.23249339424844395,0.00015311342947045456
17908603,0.0013293452974410102,1.6557688036302973e-07,0.2487373406097497,0.000100980153923392
1970119548,0.0016616816218012627,0.00027713107721752037,0.1916651327054231,0.0006619665616441157
1177052029,0.002326354270521768,3.0000966920800024e-06,0.24158514870723294,0.0001363912228680225
272343934,0.00033233632436025255,0.0,0.0,0.0001091995537514156
3220201621,0.0721169823861748,0.005420588755050615,0.3062374515849826,0.002327864228454453
1653334914,0.0013293452974410102,3.9022788178194144e-07,0.22902880889678917,0.00010317896876443194
3179389829,0.004320372216683284,0.0,0.25196289322647764,9.972665471378879e-05
840557450,0.0006646726487205051,1.1048415038572226e-07,0.00033233632436025255,0.00012796589526010377
3086566283,0.0019940179461615153,7.365610025714816e-08,0.17301883476424104,0.0001684755285254195
1972872078,0.0026586905948820204,0.00026875309039952114,0.1930401304853885,0.00024998581481898793
2878268909,0.0013293452974410102,1.8082932984934237e-06,0.261466637432102,0.000127890244867129
4368442256,0.0006646726487205051,0.0,0.22748541379471696,0.00011055252450040283
2285509723,0.027583914921900963,0.00022987780104969914,0.2908313520975535,0.0003273526333247659
2176764739,0.0009970089730807576,3.0708949221449702e-06,0.2489994452890013,0.00012355294544403404
41820314,0.0033233632436025255,5.473928890678665e-05,0.2500864914187191,0.0001525476826135034
993616800,0.002326354270521768,8.523556944793417e-08,0.24883556517495034,0.00012007562939011964
975635364,0.010302426055167829,0.0009194844041512457,0.27294308239013826,0.00039065961958665473
1324426158,0.0016616816218012627,4.824745974679705e-06,0.18970434406764655,0.00013594255713332703
